timestamp,T1_suction,P1_suction,T2_discharge,P2_discharge,T_ambient,leak_status
05-10-2025 15:35,8.73,4.91,69.43,17.48,26.62,0
05-10-2025 15:40,8.87,5,70.88,17.3,26.61,0
05-10-2025 15:45,8.5,4.89,71.18,17.48,26.68,0
05-10-2025 15:50,9.09,4.94,70.81,17.46,26.18,0
05-10-2025 15:55,8.62,4.87,69.65,17.55,26.34,0
05-10-2025 16:00,8.73,4.83,67.73,17.05,26.04,0
05-10-2025 16:05,9.18,4.95,71.92,17.54,27.06,0
05-10-2025 16:10,8.84,4.74,69.59,17.18,26.07,0
05-10-2025 16:15,8.87,4.91,69.91,17.45,26.5,0
05-10-2025 16:20,8.07,4.91,68.47,17.11,25.18,0
05-10-2025 16:25,8.98,4.86,70.21,17.09,25.58,0
05-10-2025 16:30,8.58,4.85,70.47,17.15,25.91,0
05-10-2025 16:35,8.4,4.96,68.84,17.4,25.7,0
05-10-2025 16:40,8.51,4.93,69.13,17.47,26.62,0
05-10-2025 16:45,8.15,4.92,72.44,17.05,26.19,0
05-10-2025 16:50,8.94,4.69,69.58,17.09,26.22,0
05-10-2025 16:55,8.35,4.93,69.89,16.88,25.75,0
05-10-2025 17:00,8.34,4.82,70.47,17.15,25.88,0
05-10-2025 17:05,8.51,4.92,70.09,16.8,25.79,0
05-10-2025 17:10,8.23,4.82,68.46,16.98,25.93,0
05-10-2025 17:15,8.55,4.73,68.62,16.97,25.38,0
05-10-2025 17:20,8.41,4.69,69.79,16.84,24.82,0
05-10-2025 17:25,8.47,4.89,69.89,16.86,25.59,0
05-10-2025 17:30,8.74,4.84,70.24,16.98,25.15,0
05-10-2025 17:35,7.83,4.94,69.49,17.19,25.32,0
05-10-2025 17:40,7.87,4.88,70.17,17.09,25.37,0
05-10-2025 17:45,8.11,4.98,69.86,17.01,25.36,0
05-10-2025 17:50,8,4.86,69.72,16.8,24.93,0
05-10-2025 17:55,7.76,4.87,68.9,16.82,24.98,0
05-10-2025 18:00,8.01,4.81,67.11,16.61,24.69,0
05-10-2025 18:05,8.05,4.88,69.25,16.62,24.57,0
05-10-2025 18:10,8.49,4.92,67.81,16.86,24.68,0
05-10-2025 18:15,8.5,4.79,68.34,16.92,24.98,0
05-10-2025 18:20,7.91,5.04,68.64,16.76,24.73,0
05-10-2025 18:25,8.49,4.74,67.74,16.85,24.7,0
05-10-2025 18:30,8.56,4.92,68.75,16.74,24.83,0
05-10-2025 18:35,8.12,4.82,69.35,16.6,24.7,0
05-10-2025 18:40,8.17,5.02,70.41,16.75,25.08,0
05-10-2025 18:45,8.1,4.84,71.15,16.77,25.05,0
05-10-2025 18:50,8.38,4.93,69.12,17.05,25.49,0
05-10-2025 18:55,8.01,4.76,69.99,17.16,24.77,0
05-10-2025 19:00,8.06,4.7,67.53,16.95,24.81,0
05-10-2025 19:05,7.89,4.86,68.12,16.91,24.83,0
05-10-2025 19:10,7.34,4.77,69.46,16.88,24.92,0
05-10-2025 19:15,8.34,5.03,68.45,17.07,25.07,0
05-10-2025 19:20,8.17,4.65,67.94,16.91,24.37,0
05-10-2025 19:25,8.86,4.86,70.24,16.97,25.73,0
05-10-2025 19:30,8.38,4.91,69.25,16.85,25.23,0
05-10-2025 19:35,8.62,4.88,68.25,16.76,25.04,0
05-10-2025 19:40,8.61,4.75,69.66,16.75,25.53,0
05-10-2025 19:45,8.28,4.7,68.65,17.02,25.03,0
05-10-2025 19:50,8,4.9,70.33,16.98,25.06,0
05-10-2025 19:55,8.53,4.98,71.54,16.95,25.78,0
05-10-2025 20:00,8.75,4.89,72.23,17.34,26.77,0
05-10-2025 20:05,8.21,4.97,68.96,16.75,25.54,0
05-10-2025 20:10,8.08,4.97,69.09,16.78,25.16,0
05-10-2025 20:15,8.58,4.95,69.46,17.06,26.06,0
05-10-2025 20:20,8.33,4.95,68.4,17.06,25.64,0
05-10-2025 20:25,8.5,4.8,70.41,16.98,25.43,0
05-10-2025 20:30,8.2,5,70.47,17.22,26.37,0
05-10-2025 20:35,8.67,4.87,69.39,17.44,25.64,0
05-10-2025 20:40,8.45,4.89,71.16,17.23,26.13,0
05-10-2025 20:45,8.23,4.83,71.26,17.19,25.89,0
05-10-2025 20:50,8.57,4.89,69.15,17.38,26.1,0
05-10-2025 20:55,8.07,4.8,68.22,17.26,25.58,0
05-10-2025 21:00,8.72,5.01,69.75,17.69,26.59,0
05-10-2025 21:05,8.97,4.92,71.98,17.59,26.98,0
05-10-2025 21:10,9.31,4.74,69.1,17.47,26.44,0
05-10-2025 21:15,8.81,4.78,70.2,17.34,26.22,0
05-10-2025 21:20,8.65,4.97,70.24,17.41,26.69,0
05-10-2025 21:25,8.56,4.96,71.06,17.53,27.2,0
05-10-2025 21:30,8.52,4.99,70.39,17.54,26.84,0
05-10-2025 21:35,8.14,4.9,70.45,17.03,26.2,0
05-10-2025 21:40,8.89,4.9,70.94,17.34,26.79,0
05-10-2025 21:45,8.74,4.92,71.43,17.52,27.54,0
05-10-2025 21:50,9.66,5.03,72.68,17.71,27.09,0
05-10-2025 21:55,8.38,4.92,72.94,17.61,27.47,0
05-10-2025 22:00,8.71,4.85,71.43,17.71,27.54,0
05-10-2025 22:05,8.73,4.91,72.15,17.54,27.33,0
05-10-2025 22:10,9.56,5.13,72.83,18.09,28.16,0
05-10-2025 22:15,8.56,5.02,72.02,17.72,27.53,0
05-10-2025 22:20,9.3,4.93,72.85,18.07,28.42,0
05-10-2025 22:25,8.88,5.11,72.67,18.05,28.54,0
05-10-2025 22:30,9.02,5.12,72.48,17.5,27.64,0
05-10-2025 22:35,9.09,4.92,73.99,17.82,28.19,0
05-10-2025 22:40,9.95,5.12,74.88,18.25,29.3,0
05-10-2025 22:45,9.61,5.1,75.11,18.09,29.41,0
05-10-2025 22:50,9.1,5.07,73.46,18.15,28.69,0
05-10-2025 22:55,9.75,5.08,74.31,18.57,29.81,0
05-10-2025 23:00,8.83,5.11,73.12,18.1,29.26,0
05-10-2025 23:05,9.46,5.1,72.3,17.97,28.67,0
05-10-2025 23:10,9.63,5,75.05,18.09,29.25,0
05-10-2025 23:15,8.96,5.1,74.07,18.62,29.81,0
05-10-2025 23:20,9.45,4.98,72,18.16,28.7,0
05-10-2025 23:25,9.38,5.03,73.45,18.32,29.29,0
05-10-2025 23:30,9.63,5.06,75.58,18.75,30.45,0
05-10-2025 23:35,9.87,4.98,73.13,18.23,29.96,0
05-10-2025 23:40,9.98,5,74.54,18.52,30.26,0
05-10-2025 23:45,9.45,5.02,72.99,18.24,29.48,0
05-10-2025 23:50,9.54,5.06,74.06,18.24,28.96,0
05-10-2025 23:55,9.37,4.99,74.37,18.74,30.15,0
06-10-2025 00:00,9.85,5.08,75.84,19,30.67,0
06-10-2025 00:05,9.22,5.2,75.22,18.73,30.84,0
06-10-2025 00:10,9.41,5,74.04,18.42,29.91,0
06-10-2025 00:15,9.61,5.11,76.45,19.21,31.44,0
06-10-2025 00:20,9.47,5.14,75.62,18.75,30.99,0
06-10-2025 00:25,9.78,5.09,75.34,19.2,31.88,0
06-10-2025 00:30,10.44,5.23,76.49,19.38,32.73,0
06-10-2025 00:35,9.98,5.17,76.6,19.54,32.18,0
06-10-2025 00:40,9.56,5.27,75.44,19.19,31.39,0
06-10-2025 00:45,10.03,5.18,77.53,19.26,31.7,0
06-10-2025 00:50,9.45,5.15,75.95,19.02,32.14,0
06-10-2025 00:55,9.55,5.23,77.91,19.62,32.49,0
06-10-2025 01:00,10.36,5.18,76.48,19.47,32.74,0
06-10-2025 01:05,10.38,5.13,76.49,19.73,33.31,0
06-10-2025 01:10,10.71,5.18,76.51,19.36,32.86,0
06-10-2025 01:15,10.37,5.31,77.44,19.61,32.87,0
06-10-2025 01:20,10.07,5.13,77.29,19.66,33.12,0
06-10-2025 01:25,10.05,5.46,77.9,19.72,33.34,0
06-10-2025 01:30,10.41,5.29,77.76,19.75,33.37,0
06-10-2025 01:35,10.28,5.28,78.58,19.6,32.88,0
06-10-2025 01:40,10.48,5.21,77.33,19.8,34.11,0
06-10-2025 01:45,10.46,5.24,78.72,19.84,33.82,0
06-10-2025 01:50,10.38,5.16,77.34,20.01,33.62,0
06-10-2025 01:55,10.55,5.33,77.53,19.73,33.29,0
06-10-2025 02:00,10.06,5.18,77.49,19.69,33.41,0
06-10-2025 02:05,10.26,5.23,78.35,19.77,33.35,0
06-10-2025 02:10,10.38,5.26,77.79,20.06,34.03,0
06-10-2025 02:15,10.35,5.33,79.37,19.97,34.19,0
06-10-2025 02:20,10.49,5.28,76.95,20.13,34.3,0
06-10-2025 02:25,11.21,5.3,80.25,20.66,35.53,0
06-10-2025 02:30,10.28,5.31,79.26,20.39,35.08,0
06-10-2025 02:35,10.69,5.24,80.99,20.39,35.44,0
06-10-2025 02:40,10.54,5.38,79.16,20.37,34.72,0
06-10-2025 02:45,10.58,5.41,80.02,20.5,35.26,0
06-10-2025 02:50,10.62,5.19,79.93,20.14,35.15,0
06-10-2025 02:55,11.07,5.28,80.46,20.34,35.12,0
06-10-2025 03:00,10.93,5.29,79.22,20.37,34.99,0
06-10-2025 03:05,10.68,5.4,80.03,20.57,36.26,0
06-10-2025 03:10,10.56,5.39,81.64,20.36,35.69,0
06-10-2025 03:15,11.33,5.18,78.88,20.14,35.13,0
06-10-2025 03:20,11.36,5.31,80.4,21.1,36.37,0
06-10-2025 03:25,11.03,5.23,82.33,21.02,37.22,0
06-10-2025 03:30,10.58,5.27,80.95,20.41,35.41,0
06-10-2025 03:35,11.24,5.33,80.62,21.01,37.01,0
06-10-2025 03:40,11.07,5.31,81,20.58,36.11,0
06-10-2025 03:45,10.79,5.18,80.47,20.64,35.68,0
06-10-2025 03:50,10.75,5.3,80.99,20.47,35.86,0
06-10-2025 03:55,11.78,5.41,81.55,20.87,37.03,0
06-10-2025 04:00,11.22,5.36,82.12,21.19,37.62,0
06-10-2025 04:05,11.24,5.3,80.79,20.72,36.6,0
06-10-2025 04:10,11.14,5.37,82.37,21.2,37.16,0
06-10-2025 04:15,11.28,5.26,79.67,21.34,36.62,0
06-10-2025 04:20,10.4,5.29,80.72,20.89,35.77,0
06-10-2025 04:25,11.02,5.36,79.57,20.81,36.61,0
06-10-2025 04:30,11.5,5.26,81.14,21.12,36.61,0
06-10-2025 04:35,11.85,5.34,80.95,21.04,37.39,0
06-10-2025 04:40,11.21,5.57,81.61,21.29,37.3,0
06-10-2025 04:45,11.71,5.38,81.29,21.14,37.16,0
06-10-2025 04:50,11.38,5.41,81.26,20.84,36.84,0
06-10-2025 04:55,11.41,5.42,82.18,21.06,37.42,0
06-10-2025 05:00,11.45,5.39,81.88,21.25,37.49,0
06-10-2025 05:05,11.41,5.36,82.47,21.07,37.48,0
06-10-2025 05:10,11.27,5.45,81.21,21.06,37.31,0
06-10-2025 05:15,11.55,5.56,81.12,21.31,37.92,0
06-10-2025 05:20,11.6,5.25,80.9,21.19,37.48,0
06-10-2025 05:25,11.54,5.47,82.82,21.57,37.87,0
06-10-2025 05:30,11.73,5.45,83.46,21.14,37.46,0
06-10-2025 05:35,11.48,5.39,83.11,21.3,38.12,0
06-10-2025 05:40,11.74,5.49,82.62,21.53,38.17,0
06-10-2025 05:45,10.98,5.46,80.73,21.14,37.22,0
06-10-2025 05:50,11.32,5.57,80.88,21.32,37.9,0
06-10-2025 05:55,11.55,5.48,79.86,21.39,37.53,0
06-10-2025 06:00,11.3,5.35,83.48,20.86,37.28,0
06-10-2025 06:05,11.24,5.36,82.47,21.37,37.44,0
06-10-2025 06:10,11.23,5.42,82.06,21.18,37.57,0
06-10-2025 06:15,12.33,5.58,83.71,21.52,38.76,0
06-10-2025 06:20,11.04,5.51,81.1,21.21,37.03,0
06-10-2025 06:25,10.91,5.49,81.83,20.96,37.63,0
06-10-2025 06:30,10.98,5.24,82.82,21.52,38.57,0
06-10-2025 06:35,11.87,5.32,81.89,21.45,38.27,0
06-10-2025 06:40,11.71,5.38,84.11,21.29,38.32,0
06-10-2025 06:45,11.46,5.29,81.29,21.06,37.63,0
06-10-2025 06:50,11.81,5.43,81.88,21.56,38.03,0
06-10-2025 06:55,11.96,5.5,81.79,21.17,37.84,0
06-10-2025 07:00,11.44,5.43,80.95,21.22,37.75,0
06-10-2025 07:05,11.17,5.42,82.14,21.11,37.55,0
06-10-2025 07:10,11.7,5.34,84.25,21.15,38.05,0
06-10-2025 07:15,11.74,5.46,83.18,21.5,38.02,0
06-10-2025 07:20,11.39,5.32,83.22,21.59,38.33,0
06-10-2025 07:25,11.63,5.33,81.07,20.97,37.21,0
06-10-2025 07:30,11.3,5.47,83.68,21.17,37.42,0
06-10-2025 07:35,11.43,5.32,84.12,21.39,38.13,0
06-10-2025 07:40,11.71,5.37,82.78,21.3,38.51,0
06-10-2025 07:45,11.21,5.46,83,21.25,37.89,0
06-10-2025 07:50,11.25,5.29,81.87,21.22,37.6,0
06-10-2025 07:55,11.74,5.22,83.48,20.99,37.52,0
06-10-2025 08:00,11.52,5.37,82.68,20.89,37.08,0
06-10-2025 08:05,11.88,5.45,81.78,21.12,37.59,0
06-10-2025 08:10,11.65,5.33,81.3,21.29,37.38,0
06-10-2025 08:15,11.68,5.43,81.26,20.95,36.84,0
06-10-2025 08:20,11.34,5.34,81.24,20.57,36.07,0
06-10-2025 08:25,10.98,5.47,80.25,21.33,37.73,0
06-10-2025 08:30,11.76,5.41,81.26,20.85,37.13,0
06-10-2025 08:35,10.58,5.41,80.98,20.67,35.75,0
06-10-2025 08:40,11.49,5.38,82.4,21.11,37.43,0
06-10-2025 08:45,11.19,5.48,82.38,21.19,37.49,0
06-10-2025 08:50,10.77,5.27,82.75,20.9,36.77,0
06-10-2025 08:55,11.47,5.38,80.96,21.04,37.19,0
06-10-2025 09:00,11.1,5.25,81.26,20.58,35.98,0
06-10-2025 09:05,10.71,5.32,82.69,20.91,36.66,0
06-10-2025 09:10,10.58,5.35,81.52,20.8,36.17,0
06-10-2025 09:15,11.37,5.38,83.12,21.27,37.35,0
06-10-2025 09:20,11.3,5.32,80.28,20.93,36.36,0
06-10-2025 09:25,11.01,5.34,81.83,20.91,36.15,0
06-10-2025 09:30,11.12,5.36,82.49,21.07,36.92,0
06-10-2025 09:35,10.71,5.41,82.63,20.78,36,0
06-10-2025 09:40,11.05,5.24,80.09,20.62,36.12,0
06-10-2025 09:45,11.32,5.42,79.28,20.26,34.9,0
06-10-2025 09:50,10.38,5.12,79.37,20.29,34.76,0
06-10-2025 09:55,10.66,5.29,79.99,20.27,34.74,0
06-10-2025 10:00,10.94,5.36,81.6,20.98,36.35,0
06-10-2025 10:05,11.06,5.31,80.38,20.37,35.31,0
06-10-2025 10:10,10.64,5.33,80.86,20.92,35.8,0
06-10-2025 10:15,10.94,5.39,79.15,20.57,35.32,0
06-10-2025 10:20,11.11,5.36,79.4,20.32,35.42,0
06-10-2025 10:25,10.69,5.19,80.9,20.2,34.86,0
06-10-2025 10:30,10.57,5.21,79.71,19.82,34.82,0
06-10-2025 10:35,10.91,5.25,79.37,20.15,34.65,0
06-10-2025 10:40,10.56,5.14,78.8,20.2,34.63,0
06-10-2025 10:45,10.67,5.11,78.56,19.84,33.75,0
06-10-2025 10:50,10.8,5.22,77.23,19.73,33.68,0
06-10-2025 10:55,10.12,5.21,78.03,20.3,33.98,0
06-10-2025 11:00,10.5,5.12,78.64,19.67,33.53,0
06-10-2025 11:05,10.49,5.22,78.75,19.95,34.31,0
06-10-2025 11:10,10.71,5.22,79.37,19.89,33.94,0
06-10-2025 11:15,9.61,5.25,78.77,19.9,34.31,0
06-10-2025 11:20,10.25,5.25,78.65,19.58,33.42,0
06-10-2025 11:25,10.04,5.24,77.38,19.71,33.12,0
06-10-2025 11:30,10.02,5.15,77.36,19.58,32.69,0
06-10-2025 11:35,9.69,5.19,75.05,19.52,32.33,0
06-10-2025 11:40,10.05,5.13,76.38,19.33,32.3,0
06-10-2025 11:45,10.46,5.25,76.86,19.22,31.88,0
06-10-2025 11:50,9.81,5.27,76.36,19.52,32.19,0
06-10-2025 11:55,10.18,5.07,77.16,19.67,32.54,0
06-10-2025 12:00,9.93,5.1,76.95,19.27,32.22,0
06-10-2025 12:05,10.19,5.32,76.77,19.47,32.36,0
06-10-2025 12:10,9.96,5,77.16,19.25,32.61,0
06-10-2025 12:15,10.5,5.11,76.8,19.48,32.25,0
06-10-2025 12:20,10.38,5.17,75.75,19.03,31.61,0
06-10-2025 12:25,9.34,5.07,75.18,18.65,30.34,0
06-10-2025 12:30,9.55,5.24,76.42,18.98,30.97,0
06-10-2025 12:35,9.75,5.11,76.96,18.89,31.63,0
06-10-2025 12:40,9.87,5.11,76.11,19.08,31.43,0
06-10-2025 12:45,9.47,5.18,75.09,18.65,30.64,0
06-10-2025 12:50,9.83,5.13,74.33,18.92,30.73,0
06-10-2025 12:55,10.01,5.21,75.46,19.05,30.78,0
06-10-2025 13:00,9.71,5.13,74.38,19.2,31.42,0
06-10-2025 13:05,9.86,5.05,76.01,18.57,30.64,0
06-10-2025 13:10,9.9,5.18,75.28,18.73,30.69,0
06-10-2025 13:15,9.49,5.09,74.03,18.45,30.13,0
06-10-2025 13:20,9.86,5.13,75.66,18.87,30.88,0
06-10-2025 13:25,9.44,5.02,75.19,18.43,30.29,0
06-10-2025 13:30,9.28,4.98,74.3,18.52,29.78,0
06-10-2025 13:35,9.52,5.11,73.44,18.37,29.42,0
06-10-2025 13:40,9.47,5.12,74.64,18.13,29.65,0
06-10-2025 13:45,9.66,4.89,73.62,18.21,29.19,0
06-10-2025 13:50,9.76,5.02,73.58,18.46,30.24,0
06-10-2025 13:55,9.6,5.11,74.01,18.27,29.45,0
06-10-2025 14:00,8.55,5.07,75.31,18.64,29.93,0
06-10-2025 14:05,9.19,5.02,73.17,18.33,28.99,0
06-10-2025 14:10,8.67,5.12,72.63,17.42,27.43,0
06-10-2025 14:15,8.88,5.04,72.56,18.24,28.64,0
06-10-2025 14:20,9.56,4.88,72.52,17.75,28.38,0
06-10-2025 14:25,9.43,5.09,73.76,17.99,29,0
06-10-2025 14:30,9.16,4.99,73.71,17.99,28.33,0
06-10-2025 14:35,8.81,4.9,71.73,17.72,28.03,0
06-10-2025 14:40,8.85,4.93,73.36,18.2,28.82,0
06-10-2025 14:45,8.7,4.83,71.87,17.62,27.24,0
06-10-2025 14:50,9.31,4.93,73.75,17.94,28.31,0
06-10-2025 14:55,8.61,4.88,73.49,17.61,27.41,0
06-10-2025 15:00,9.18,5.01,71.34,17.81,27.32,0
06-10-2025 15:05,9.14,5.01,72.44,17.72,27.24,0
06-10-2025 15:10,9.41,5,71.72,17.63,27.27,0
06-10-2025 15:15,8.06,5.04,71.33,17.54,26.63,0
06-10-2025 15:20,8.91,5,70.56,17.44,26.61,0
06-10-2025 15:25,8.99,4.95,70.95,17.33,27.11,0
06-10-2025 15:30,8.47,4.86,72.27,17.6,27.1,0
06-10-2025 15:35,8.25,4.86,72.08,17.55,26.76,0
06-10-2025 15:40,8.57,4.87,70.05,17.2,26.13,0
06-10-2025 15:45,8.7,4.89,71.68,17.49,26.97,0
06-10-2025 15:50,8.37,4.81,70.31,17.2,26.46,0
06-10-2025 15:55,8.52,4.94,71.18,17.21,26.21,0
06-10-2025 16:00,8.28,4.79,70.95,17.45,26.45,0
06-10-2025 16:05,9.08,5.01,69.56,16.99,25.14,0
06-10-2025 16:10,8.63,4.82,70.22,17.27,26.15,0
06-10-2025 16:15,8.95,4.93,69.55,17.44,26.01,0
06-10-2025 16:20,8.36,4.93,69.67,16.82,25.35,0
06-10-2025 16:25,8.37,4.88,70.99,16.99,25.75,0
06-10-2025 16:30,7.6,4.91,69.28,17.15,25.96,0
06-10-2025 16:35,8.79,4.8,69.37,17.09,25.55,0
06-10-2025 16:40,8.26,4.87,70.25,17.27,25.99,0
06-10-2025 16:45,7.96,4.88,68.15,16.86,24.88,0
06-10-2025 16:50,8.38,4.87,69.04,16.97,25.41,0
06-10-2025 16:55,8.32,4.96,70.02,16.76,24.8,0
06-10-2025 17:00,8.54,4.88,69.18,17.06,25.86,0
06-10-2025 17:05,8.09,4.83,68.23,16.6,24.62,0
06-10-2025 17:10,8.8,4.92,70.9,17.34,25.93,0
06-10-2025 17:15,8.54,5.02,69.43,17.15,25.61,0
06-10-2025 17:20,8.23,4.8,67.87,16.55,24.31,0
06-10-2025 17:25,8.67,4.82,69.12,16.84,24.99,0
06-10-2025 17:30,8.56,4.78,68.83,16.74,25.53,0
06-10-2025 17:35,8.08,4.93,68.91,16.89,24.59,0
06-10-2025 17:40,8.2,4.85,68.78,17.04,25.34,0
06-10-2025 17:45,7.93,4.94,67.96,16.66,25.02,0
06-10-2025 17:50,8.15,4.97,69.67,16.86,24.98,0
06-10-2025 17:55,7.75,4.89,68.65,16.84,24.81,0
06-10-2025 18:00,7.81,4.7,68.61,16.85,24.76,0
06-10-2025 18:05,8.68,4.88,69.97,16.96,25.58,0
06-10-2025 18:10,8.66,4.92,70.35,16.97,25.72,0
06-10-2025 18:15,7.57,4.66,69.02,16.69,24.45,0
06-10-2025 18:20,7.96,4.86,69.61,17.08,25.09,0
06-10-2025 18:25,7.84,4.76,68.86,16.7,24.61,0
06-10-2025 18:30,8.4,4.78,69.82,17,25.64,0
06-10-2025 18:35,8.31,4.73,67.37,16.55,24.49,0
06-10-2025 18:40,7.96,4.86,69.68,16.66,25.1,0
06-10-2025 18:45,8.34,4.89,70.69,16.89,25.12,0
06-10-2025 18:50,8.92,4.92,70.51,17.29,25.7,0
06-10-2025 18:55,8.5,4.9,69.74,16.8,24.95,0
06-10-2025 19:00,8.51,4.75,69.5,16.84,24.92,0
06-10-2025 19:05,8.48,4.84,70.54,17.36,25.69,0
06-10-2025 19:10,8.17,4.96,70.66,16.9,25.32,0
06-10-2025 19:15,8.39,4.81,69.44,16.57,24.9,0
06-10-2025 19:20,8.24,4.94,68.04,17.05,25.06,0
06-10-2025 19:25,8.04,4.69,68.65,16.61,24.57,0
06-10-2025 19:30,7.94,4.9,69.02,16.84,25.21,0
06-10-2025 19:35,8.19,4.87,70.52,16.81,25.01,0
06-10-2025 19:40,8.25,4.94,69.73,16.75,25.26,0
06-10-2025 19:45,8.65,4.87,68.53,16.9,25.35,0
06-10-2025 19:50,8.63,4.78,69.99,17.34,25.49,0
06-10-2025 19:55,9.2,4.91,69.38,16.98,25.37,0
06-10-2025 20:00,7.69,4.87,69.81,17.02,25.49,0
06-10-2025 20:05,8.53,4.78,68.99,16.72,25.56,0
06-10-2025 20:10,8.69,4.8,69.76,17.23,25.95,0
06-10-2025 20:15,8.57,5.01,69.46,17.05,26.03,0
06-10-2025 20:20,8.42,4.92,70.11,17.15,25.86,0
06-10-2025 20:25,8.88,4.86,67.63,17.09,25.49,0
06-10-2025 20:30,7.96,4.97,70.51,16.95,26.11,0
06-10-2025 20:35,9.17,4.77,70.56,17.55,26.61,0
06-10-2025 20:40,9.07,4.98,70.9,17.26,26.06,0
06-10-2025 20:45,8.39,4.87,69.7,17.24,26.3,0
06-10-2025 20:50,8.86,4.93,69.9,17.04,25.5,0
06-10-2025 20:55,8.61,4.77,68.52,17.08,25.26,0
06-10-2025 21:00,8.31,4.87,69.63,17.28,26.67,0
06-10-2025 21:05,8.63,4.99,68.92,17.41,26.26,0
06-10-2025 21:10,9.24,4.95,70.46,17.1,26.24,0
06-10-2025 21:15,9.06,4.92,69.7,17.55,26.84,0
06-10-2025 21:20,9.29,4.85,71.18,17.54,26.78,0
06-10-2025 21:25,8.77,4.88,70.99,17.51,26.41,0
06-10-2025 21:30,8.78,4.86,71.43,17.46,26.74,0
06-10-2025 21:35,8.76,4.93,70.54,17.51,26.67,0
06-10-2025 21:40,9.23,5,71.26,17.75,27.45,0
06-10-2025 21:45,8.75,4.96,70.98,17.62,27.79,0
06-10-2025 21:50,9,4.92,71.64,17.77,27.31,0
06-10-2025 21:55,8.24,5.04,71.29,17.13,26.55,0
06-10-2025 22:00,9.71,4.82,71.8,17.72,27.71,0
06-10-2025 22:05,8.83,5.06,73.26,18,27.7,0
06-10-2025 22:10,9.19,4.97,72.95,18.08,27.97,0
06-10-2025 22:15,9.43,5.19,74.64,18.12,28.97,0
06-10-2025 22:20,8.88,5.04,71.03,17.8,27.67,0
06-10-2025 22:25,8.84,4.86,71.82,17.34,26.88,0
06-10-2025 22:30,8.92,5.03,71.96,18.04,28.7,0
06-10-2025 22:35,8.92,4.93,73.25,18.1,28.31,0
06-10-2025 22:40,9.52,5.06,73.04,18.31,28.89,0
06-10-2025 22:45,9.64,5.08,75.67,18.35,29.57,0
06-10-2025 22:50,9.29,5.04,74.81,17.95,28.68,0
06-10-2025 22:55,9.55,5.05,72.99,18.28,29.1,0
06-10-2025 23:00,9.44,5.03,71.38,18.3,29.11,0
06-10-2025 23:05,8.62,4.85,73.58,18.15,28.75,0
06-10-2025 23:10,9.65,5.16,74.77,18.66,29.91,0
06-10-2025 23:15,9.29,5.02,73.05,18.36,29.18,0
06-10-2025 23:20,9.65,4.92,73.97,18.3,28.79,0
06-10-2025 23:25,9.5,5.11,74.64,18.48,30.07,0
06-10-2025 23:30,9.42,5.07,73.28,18.47,29.6,0
06-10-2025 23:35,9.96,5.21,73.44,18.57,30.29,0
06-10-2025 23:40,9.31,4.96,75.36,18.69,29.95,0
06-10-2025 23:45,9.77,5.03,75.77,18.82,30.8,0
06-10-2025 23:50,9.61,5.23,74.24,18.33,30.28,0
06-10-2025 23:55,9.35,5.14,74.89,18.72,30.27,0
07-10-2025 00:00,9.43,5.15,73.89,18.93,30.85,0
07-10-2025 00:05,9.72,5.09,76.45,18.9,31.47,0
07-10-2025 00:10,9.64,5.2,75.42,18.93,31.17,0
07-10-2025 00:15,10.24,5.03,75.44,18.91,31.2,0
07-10-2025 00:20,9.78,5.18,74.4,19.02,31.28,0
07-10-2025 00:25,10.14,5.12,76.99,19.29,32.11,0
07-10-2025 00:30,9.56,5.01,75.52,18.81,31.57,0
07-10-2025 00:35,10.1,5.2,75.78,19.05,31.18,0
07-10-2025 00:40,9.48,5.07,75.5,18.8,31.01,0
07-10-2025 00:45,10.33,5.08,78.32,19.58,32.7,0
07-10-2025 00:50,10.4,5.27,75.91,19.19,31.7,0
07-10-2025 00:55,9.82,5.19,76.96,19.3,32.55,0
07-10-2025 01:00,10.39,5.18,75.61,19.45,32.49,0
07-10-2025 01:05,9.98,5.14,76.16,19.5,32.04,0
07-10-2025 01:10,10.1,5.16,75.73,19.35,32.23,0
07-10-2025 01:15,9.92,5.17,76.78,19.77,32.85,0
07-10-2025 01:20,11.1,5.2,76.94,19.44,33.25,0
07-10-2025 01:25,10.47,5.19,78.97,19.94,33.95,0
07-10-2025 01:30,10.11,5.38,77.54,19.76,33.83,0
07-10-2025 01:35,10.23,5.34,79.49,19.92,34.1,0
07-10-2025 01:40,10.12,5.29,77.18,19.67,33.37,0
07-10-2025 01:45,9.91,5.09,77.04,19.82,33.38,0
07-10-2025 01:50,10.22,5.35,77.78,19.72,33.8,0
07-10-2025 01:55,11.16,5.14,78.41,19.85,34.52,0
07-10-2025 02:00,10.01,5.32,76.45,19.69,33.16,0
07-10-2025 02:05,10.98,5.38,78.41,20.24,34.63,0
07-10-2025 02:10,10.35,5.13,77.3,19.98,33.58,0
07-10-2025 02:15,10.49,5.16,78.17,19.88,33.92,0
07-10-2025 02:20,10.42,5.32,80.07,19.98,34.39,0
07-10-2025 02:25,11.01,5.28,79.55,19.84,34.52,0
07-10-2025 02:30,10.79,5.16,81.93,20.45,35.63,0
07-10-2025 02:35,11,5.28,79.87,20.61,35.6,0
07-10-2025 02:40,10.47,5.3,79.97,20.12,34.36,0
07-10-2025 02:45,10.53,5.37,79.19,20.16,34.84,0
07-10-2025 02:50,11.05,5.24,80.31,20.66,35.72,0
